session_id,customer_id,login_time,logout_time,features_used,session_channel,session_duration_min
6ef295e9-5f4c-4eac-b8df-b59e5574fa3c,82e1c0a8-d53c-4aa6-8528-f7b00b635030,2024-03-14,2024-02-13,['budgeting'],Web,-44223
bc48a721-5b9b-4e82-a168-1abb8245a265,c36a63ef-5f73-451f-b477-ac2283c552b6,2024-02-18,2024-02-22,['loan_calc'],Web,4703
99bc8dfd-6eb1-4488-9485-90c2ef031fb8,34318e67-2eb4-4552-a551-41309330d8d9,2024-02-24,2024-03-21,"['loan_calc', 'savings_pot', 'budgeting']",Mobile,37737
ec93fad0-d715-4d67-91c5-43d92f4ba544,d44274f1-203b-435d-a4d1-ddbd1494cac5,2024-02-28,2024-01-22,"['savings_pot', 'loan_calc', 'budgeting']",Mobile,-52751
4cc04e06-cd5d-4f30-b83b-ff8d2f73487e,515959b9-db6f-447a-bb8d-9a141e5da95b,2024-03-24,2024-02-13,['budgeting'],Mobile,-57418
a72acf56-6e93-4d27-8024-d349a9c95217,f9fead34-03aa-4fcc-ab20-3246df86337d,2024-01-08,2024-01-28,"['savings_pot', 'loan_calc', 'budgeting']",Mobile,28043
81a46180-2108-4ea4-b961-19176c83d3db,16b38b3a-d55d-4656-a986-be4b00b8ba89,2024-01-10,2024-01-08,"['savings_pot', 'loan_calc']",Web,-3977
49fec22f-9793-416a-b1fa-f57ab94c895f,311ef060-6e50-4c86-96b0-96514a80b3a6,2024-03-10,2024-02-05,['budgeting'],Mobile,-49031
02d9cfab-e87c-41ce-9498-a516161e6810,3a4aa2c4-649e-49c2-85b5-6fe3bb256a38,2024-01-23,2024-03-23,['notifications'],Web,85802
24ea7964-1b11-457f-a6e1-751058786eab,46e7fd64-0624-4580-842c-ea455da1842d,2024-02-29,2024-03-18,"['savings_pot', 'notifications']",Mobile,25744
8467bf78-e518-4bf3-80ae-b236166e2c0f,2b5489c5-93ae-48cc-8cea-c2d9b72cd903,2024-03-01,2024-03-06,"['budgeting', 'notifications', 'savings_pot']",Web,6513
2fca0d08-d574-478c-9556-9dbe54c9b07d,94ebd461-940a-4b21-936d-43ac3475ecf5,2024-02-02,2024-01-04,"['notifications', 'budgeting']",Web,-41970
b960b16c-8429-4120-8f00-1639a33037bb,24d7cfe3-19e1-4c6d-9a08-b8a403dff569,2024-01-16,2024-02-15,"['savings_pot', 'notifications', 'budgeting']",Web,44019
86541ebc-e484-4e2f-8f1a-131f4ec79900,647ba9cc-af44-40f2-8a4c-21aa2cdf6cf4,2024-02-28,2024-02-22,"['budgeting', 'savings_pot']",Web,-9923
f244d95a-b74b-47e9-893d-07dcf60c9e5c,37dd21d9-af60-4ee1-89c9-76396cae0978,2024-02-25,2024-03-22,['savings_pot'],Mobile,37730
2a968c54-fbf2-468a-acf0-70d354a56be6,f6c40bcb-c791-4f4f-b113-0c226c64f08b,2024-01-05,2024-02-17,"['loan_calc', 'notifications']",Web,61944
07888131-0b2d-4193-a1b0-a0d87790ff5a,bbcd0c2d-4552-41db-9e76-20a1655d028f,2024-02-21,2024-03-13,"['budgeting', 'notifications']",Mobile,31104
2af09b7e-aca9-4645-b123-d53529b7a4bf,8f4db454-b1ec-458b-8d06-aa522b1616cd,2024-03-30,2024-02-22,"['notifications', 'budgeting']",Web,-54008
f6ef2e94-42ff-4e0e-b342-1ca396a0a1e6,791b41e6-640c-4c0d-a8d5-a0f5ee7c2bc2,2024-02-28,2024-03-02,"['loan_calc', 'savings_pot']",Web,4270
84ad372a-e8fe-46b0-b754-274754d203fe,d5f80f81-cdfc-471c-8cd1-7189ec782753,2024-03-02,2024-03-30,"['loan_calc', 'notifications', 'savings_pot']",Mobile,40024
8ad82fbb-64ec-439b-b2be-97a40ac7fabc,c2d10d8d-d41a-463b-aa64-22ce6262af58,2024-02-28,2024-02-26,['notifications'],Mobile,-3459
8c35c998-c361-47eb-9434-8ebcff244be0,e001a706-b158-424c-8743-f469e0314cb4,2024-02-06,2024-01-14,"['notifications', 'budgeting']",Web,-33042
b2440e44-fa17-41c0-996b-527520730280,a3fcb176-4d9a-40c9-bd91-2233af8ad45c,2024-03-29,2024-01-11,['notifications'],Web,-110946
d99bdb1a-4179-4cb9-b143-608baae4f76d,71a065d4-9e66-4e35-b70d-4f2790a07327,2024-03-09,2024-03-27,"['loan_calc', 'budgeting', 'notifications']",Mobile,25775
8777beec-86f2-40be-97a0-34227bd4ed3c,517a6395-6bf9-40cd-af05-c9bc5b3ba2c0,2024-01-31,2024-03-09,"['notifications', 'loan_calc', 'budgeting']",Web,55793
41846ee8-124f-4f39-880e-a6fbc91684c5,2a10bb85-2fa7-4b29-bf3f-74df3b5db165,2024-03-28,2024-02-10,"['notifications', 'loan_calc']",Mobile,-67712
c3bec8c6-b16e-4405-9c43-48393b26b177,b539ddb8-a374-48b1-9105-65ce4444accb,2024-03-13,2024-01-16,"['budgeting', 'notifications', 'loan_calc']",Mobile,-81694
13dd4fc3-9912-4625-9dea-cc7ad11b0b69,cfed6ce6-0153-476b-aed7-b80cc1019f4c,2024-02-09,2024-03-27,"['notifications', 'loan_calc']",Mobile,67985
8a9baeec-6ecd-4e8c-bc84-9a69b548a1db,1de113c8-3e18-4d7f-b9e6-4025bc05571e,2024-01-10,2024-03-30,"['budgeting', 'loan_calc', 'notifications']",Web,115147
0e97bae7-af84-43d2-ac4b-2907785a5df2,54cac78b-1cd2-4b7a-b012-b6b2e2adb653,2024-01-01,2024-01-16,['loan_calc'],Web,20538
096aad32-56e7-4b04-aeec-107888c17c4d,8e4d5aee-da56-43a4-9d39-da8dab153bb1,2024-01-09,2024-03-29,['loan_calc'],Mobile,114509
91ff1583-54b3-4b14-8d1c-39b18ffc887f,3dcbe47a-dd06-49ad-8ee3-ce8fa38b2d23,2024-01-24,2024-01-20,['notifications'],Mobile,-6131
3f23ea18-faf8-4587-9d85-a97ee6724b17,d7ff7103-3e93-40d6-9fdd-bec39c09ab56,2024-01-21,2024-03-14,['savings_pot'],Mobile,76878
e224c07b-5a86-4b93-b6bd-e1218d1ac1bf,4efbc7ca-f4ed-4c15-bd97-2c85744d1dbc,2024-02-16,2024-01-18,"['notifications', 'savings_pot']",Mobile,-41665
813959ef-d1f0-4af5-9907-4e20759cc3b5,83dd5108-98bb-41a9-ad1b-834225f05178,2024-03-08,2024-01-12,"['loan_calc', 'notifications', 'savings_pot']",Web,-81342
59f7bf22-6fb2-499c-a95e-ac835b2dba2d,86f31468-89f1-4065-86f2-661ec3bad8a8,2024-02-17,2024-01-04,"['notifications', 'loan_calc']",Mobile,-62396
ae647bcf-3582-4d6e-a4cc-bdfff56b4e46,88a2e7c7-abf8-4af7-ba48-bbe9f7f5b473,2024-02-20,2024-02-08,"['notifications', 'savings_pot', 'loan_calc']",Web,-17635
ff52e088-8e1c-407f-bf1d-fa4ad1fec820,085084bc-d2ed-4e35-8374-526db52e8e9d,2024-02-22,2024-01-08,['notifications'],Mobile,-65808
52dad304-dc8f-487d-8fa1-b376f5491851,12a228c5-f019-4dc0-a1fb-4c06ba98c788,2024-03-03,2024-03-30,['budgeting'],Web,39412
76e4e572-e6d4-4533-a5e5-463e0b1e1175,bc553463-d6ff-43ee-ab2c-fbf7a8f72373,2024-02-22,2024-03-03,"['notifications', 'savings_pot']",Web,14151
370c9daf-f644-4b36-b874-633fe8b4455c,721919d4-c57e-40a3-bc0f-f4d9b8579d29,2024-01-21,2024-02-09,['savings_pot'],Web,28106
8780cc4f-a1e9-4858-b53f-62c6b9688fc2,085084bc-d2ed-4e35-8374-526db52e8e9d,2024-02-10,2024-01-19,['budgeting'],Web,-31954
58c7e4cd-c52a-4571-8369-2d9457c028f7,bb70b845-e2fb-417f-a1ed-4d2ffc95df8a,2024-02-04,2024-03-15,"['budgeting', 'notifications', 'savings_pot']",Web,58789
ea9d071d-7e8d-4b05-801f-34295aa5ab9e,bb95e232-1e36-4959-81e3-1c4b81384eab,2024-02-05,2024-02-27,"['budgeting', 'notifications', 'savings_pot']",Mobile,30955
f5fa6648-8be4-42ac-9031-b159678c249e,6fe8ab8f-7de3-4f38-8a20-dfa605962c09,2024-02-12,2024-01-14,"['loan_calc', 'budgeting', 'savings_pot']",Mobile,-41302
13c07645-ecae-4819-a5e4-b9942977201a,e001a706-b158-424c-8743-f469e0314cb4,2024-03-11,2024-03-16,"['budgeting', 'notifications', 'savings_pot']",Web,8106
7565850c-d3e4-4824-89d9-01c5dbc96d7c,81777a4b-099e-48fb-8466-9d9ff0d0f037,2024-03-02,2024-02-24,"['savings_pot', 'notifications']",Mobile,-11066
1426ac6b-881a-4c46-bbfc-a8f74bbbbe48,44aaafd7-ca3c-4dd6-9ae0-52f572f60952,2024-02-23,2024-01-24,"['notifications', 'savings_pot', 'loan_calc']",Mobile,-43336
eb953b5c-4fb6-460a-90ed-68bb35823815,3df0af43-0115-45ba-b3d8-8732a88a68d6,2024-03-03,2024-01-30,"['loan_calc', 'notifications', 'budgeting']",Mobile,-48576
9350bc89-c326-4266-acd0-7a4bdff72505,aa99b759-0f40-492a-be07-293bcb0fd92f,2024-02-15,2024-03-23,['notifications'],Mobile,53793
3edd7fb8-1107-42c8-a01c-5ba72e074175,3c762ab2-31c3-45b5-a827-e1a617899958,2024-01-14,2024-03-07,['notifications'],Mobile,75554
061c578d-4e42-483f-9bb1-b3a6311230af,88a2e7c7-abf8-4af7-ba48-bbe9f7f5b473,2024-02-01,2024-03-24,"['loan_calc', 'savings_pot']",Mobile,74617
678f2ca7-91d6-4c54-97f4-ea068ea71ca8,3f7e4a32-4e15-4925-91a8-c0a641791c2a,2024-01-03,2024-03-14,"['notifications', 'budgeting']",Mobile,102611
4022f486-78b9-4bf0-b006-f95882016c9e,f6b005ea-3260-4f65-bf0c-433d98c3bb92,2024-02-13,2024-01-07,['savings_pot'],Web,-54484
ee930622-9a33-418a-84f7-e56b2438a0de,11a85f9a-cadb-46c4-a69a-c71177db00d2,2024-01-10,2024-01-08,"['loan_calc', 'notifications', 'budgeting']",Mobile,-2287
06c032ca-010b-469e-9dc4-b9eb50da0c20,fae1522f-8922-4fa4-b93f-10b30e440101,2024-01-27,2024-02-05,"['notifications', 'budgeting']",Mobile,12156
ed42ecf0-1c92-4ecd-aca3-586845d5db71,54b7a578-2bed-4fe9-9ee9-cd342e7997bb,2024-02-07,2024-02-20,"['notifications', 'savings_pot']",Mobile,18411
a9575be0-f397-49b0-8bbf-d98347ae64aa,0912546f-162a-45e8-807f-6dff6d2e3135,2024-03-24,2024-02-06,['notifications'],Web,-68566
2418b1a2-9de2-4e81-8cb1-66fd9351847e,9f2ebdbc-1e81-48db-bfed-b90d3fd9e481,2024-03-28,2024-02-20,"['notifications', 'savings_pot', 'budgeting']",Web,-53687
ef246465-823d-44e1-b5e2-d0da0c229d7a,ca4dd150-5bc2-4ca6-bd34-f1c04e5a87af,2024-01-08,2024-01-30,"['budgeting', 'savings_pot', 'loan_calc']",Mobile,31503
e1d650ef-b7b9-4108-bf4f-8c6e9b3a63e1,f255a341-30a4-4d3b-9bc2-7c0aced48802,2024-01-11,2024-03-18,"['notifications', 'loan_calc']",Web,97076
5a6c055c-f768-4349-9716-f6bf51e217eb,f9d91239-b61c-491b-a810-439192fb8cb2,2024-03-16,2024-01-26,"['loan_calc', 'savings_pot', 'notifications']",Web,-72750
afaa20cc-e869-4ac6-9a41-633bcea55993,02cad84b-4cbf-482b-8eba-7910ae2e115a,2024-03-26,2024-02-17,['budgeting'],Mobile,-55170
88411cf3-d196-4480-8a8a-8c332b1dde4f,f18b2bfe-6b65-4118-827a-ad2b521a81a1,2024-03-07,2024-02-11,"['budgeting', 'notifications', 'savings_pot']",Web,-35641
afaead93-a0f3-4bf1-8641-06254ac75f5d,75dfc50d-715a-457e-8172-854d9d937909,2024-01-13,2024-03-24,"['budgeting', 'loan_calc']",Mobile,101655
6f5692f1-c46c-4886-af0d-5e4e5649b2b7,6ae1c525-f668-45b4-95e6-a3fc6ec9e341,2024-02-01,2024-03-20,"['notifications', 'budgeting']",Web,68840
55994af5-4e33-4850-b7e5-bd2cf146fce2,516cb53a-e872-4224-bada-0065f61fed41,2024-01-29,2024-01-02,"['loan_calc', 'savings_pot']",Mobile,-39250
a81d1273-3f73-489e-a20f-b67896181be1,a21d2207-9bef-420c-8112-4eb399874b93,2024-02-01,2024-03-12,"['loan_calc', 'budgeting']",Web,58138
fe394f0a-892b-42ee-999f-c5a69a2db997,435ee49d-59d2-491d-9289-b214862ba3fc,2024-02-11,2024-03-04,"['savings_pot', 'budgeting', 'loan_calc']",Mobile,32133
c79fb8cc-8f81-4f0e-a4c6-7fff7e998047,b91eb521-6ac5-47ff-bbd7-dc1cd5149c0c,2024-03-12,2024-02-26,"['loan_calc', 'notifications', 'budgeting']",Mobile,-21120
b9cdb9a0-27c4-490b-890a-c1cba821d98c,091af577-b7c0-49ad-8dc3-5b67b58221b5,2024-01-19,2024-02-23,"['budgeting', 'savings_pot', 'notifications']",Web,49910
9e4ed582-633c-43dd-b951-26c3b3e11361,517a6395-6bf9-40cd-af05-c9bc5b3ba2c0,2024-02-17,2024-02-17,"['savings_pot', 'budgeting']",Mobile,200
e4aa1589-9f6b-4499-83c4-0d15859273bd,02cee621-5b1b-4e36-8c61-0c39d5d144da,2024-02-13,2024-03-12,"['loan_calc', 'budgeting', 'savings_pot']",Mobile,39169
4ebd37dc-bc24-4607-bad2-a868cb1e8c72,52927210-fc5b-46b4-bb89-7e01c8f5fd76,2024-02-01,2024-02-08,"['notifications', 'loan_calc', 'savings_pot']",Web,9355
f39cbe39-568f-4e9e-a5ad-e9039b4d07e3,20d834a4-f7cd-47f0-b951-84af20b8f1f0,2024-02-13,2024-01-11,"['budgeting', 'loan_calc']",Mobile,-47653
6675897c-ebcf-4423-8f6d-082caf9920bd,996c8852-baab-4b91-b03b-543f89b95a8f,2024-01-09,2024-02-07,"['budgeting', 'savings_pot']",Mobile,41536
abc7dc4a-8225-4de6-9098-a76e01e81460,39a6cfe5-9d36-4106-b025-ca53f688dbc8,2024-02-09,2024-01-14,"['notifications', 'savings_pot']",Web,-37808
ba7454e8-fa21-4041-b7b8-31d25fd57e80,8f783b60-bcd7-4424-a5ef-4f3a9fb8cf5b,2024-03-06,2024-01-14,"['budgeting', 'savings_pot', 'notifications']",Mobile,-75199
82ea8fa3-7402-4bf8-9be1-af68d2e9c41b,29d15aba-b8ca-4ab6-a53f-fd0d9fb47de0,2024-03-04,2024-02-21,"['savings_pot', 'notifications', 'loan_calc']",Web,-17052
38e94dc6-feb3-44bb-a5ae-a6c201f88786,67771868-a0d8-436a-b200-5e99a3c4933c,2024-02-11,2024-02-23,"['loan_calc', 'budgeting', 'savings_pot']",Mobile,17768
35c7c261-a6ba-468c-b231-85a7112009ea,3f0bab7f-609d-452a-a2bd-cf866a487247,2024-01-30,2024-02-23,"['notifications', 'budgeting']",Web,34582
b300222b-8f85-4477-ae28-bcb0aa8470ad,39a6cfe5-9d36-4106-b025-ca53f688dbc8,2024-01-07,2024-03-10,"['budgeting', 'loan_calc']",Web,90608
390d96d6-f041-48e1-86f1-b20162aacda1,3d9ee783-523c-4644-9abc-16eeadaf9de2,2024-01-28,2024-03-28,['loan_calc'],Mobile,87116
14c82426-c3e0-4ea4-93cd-6349bea24227,32552244-6081-4286-ac24-e964ff9f7638,2024-01-05,2024-03-26,"['budgeting', 'savings_pot']",Web,117315
886d01ad-e252-427e-a834-abc69417db05,f1177af0-03c4-4a6e-bfc8-2b39e6c201fe,2024-03-14,2024-01-10,"['notifications', 'budgeting', 'loan_calc']",Mobile,-93049
307cf36e-95bb-4844-9e8f-6f796459d73b,186c600e-22a2-46d4-aed8-ddc0e4cd9c12,2024-03-05,2024-03-25,"['budgeting', 'loan_calc', 'savings_pot']",Mobile,28079
4d162b30-b658-490b-9bf2-cb27b6c9ee5a,5c0aaad3-9ba8-42fd-a454-ef5e76c6e20e,2024-01-11,2024-01-10,"['budgeting', 'loan_calc']",Web,-1229
061bf519-4f3a-46b4-aa2b-f4b18f5480b2,f40d9c41-799a-4345-be64-e517db5f84ca,2024-01-03,2024-02-21,"['notifications', 'savings_pot', 'budgeting']",Mobile,70802
37421fa0-1500-4b1d-ba8e-7bf519b58ca1,cd55ed4d-a2c3-436f-98bc-6da6bdcccd7c,2024-03-18,2024-03-11,"['budgeting', 'loan_calc']",Mobile,-9117
f819a60d-6317-48fc-b9f4-7910b28df331,4a982fc6-0947-41e6-b0af-51b81b3a0a1f,2024-02-01,2024-01-10,"['loan_calc', 'savings_pot']",Web,-31720
eea11b51-5f37-4406-9ab3-76e63a991afb,64e34b56-7bad-40ba-bed8-b6a0ed359958,2024-02-28,2024-03-12,"['loan_calc', 'budgeting', 'savings_pot']",Mobile,18069
b3fa9274-8f3e-4169-b852-f79a795f63fb,cd55ed4d-a2c3-436f-98bc-6da6bdcccd7c,2024-01-10,2024-01-27,"['loan_calc', 'notifications']",Mobile,23174
d126fe02-f19e-4dc3-8a24-78be276e8ae0,0036471c-c2ad-4c44-834c-d7aa0f8d0552,2024-03-02,2024-03-19,"['notifications', 'loan_calc', 'budgeting']",Web,24957
d6e7fc8a-fe37-48ab-a730-cd54efa0cb9c,5361a714-36a1-4ad4-bf9f-27cca6906312,2024-03-13,2024-02-18,['savings_pot'],Mobile,-34648
a8b22362-f293-476e-85ae-d697c1e59ed2,a62e154e-e908-419d-aae1-a75bcdceccb2,2024-01-15,2024-03-21,"['notifications', 'budgeting', 'savings_pot']",Mobile,93829
5063ba5c-454f-426c-8c3b-a196ed594ea0,4050c2c3-54de-4a8c-92f6-1d3daf2e73f6,2024-03-25,2024-02-01,"['notifications', 'loan_calc']",Web,-76805
ce20bb17-074f-4b52-a34b-f464a0d5931a,c36a63ef-5f73-451f-b477-ac2283c552b6,2024-03-30,2024-03-20,"['budgeting', 'loan_calc', 'notifications']",Mobile,-13884
8a050ac0-693d-4fcc-a739-9df0861e881c,41d0b626-7c97-4b26-85fe-20cefb08c6e2,2024-03-08,2024-02-07,"['notifications', 'budgeting']",Mobile,-43191
9fbb9004-9581-4da4-bd76-67dc12d3a36d,39586d83-4bbe-4e85-a9a7-2aa45c348c65,2024-01-23,2024-01-25,['savings_pot'],Web,2660
228fe6d3-07b6-4406-9f07-282f91d61b0b,3b7d8deb-29cf-4aa4-b5f3-cfec2f9ed6f7,2024-02-16,2024-02-04,"['loan_calc', 'savings_pot', 'notifications']",Mobile,-17416
c657a956-e079-42a4-9319-aeea6285382c,fc0981f6-11de-4a5d-b291-e1ad776b491d,2024-01-16,2024-02-29,"['budgeting', 'loan_calc']",Mobile,62969
45f6ea65-e96d-4392-8b9c-1fb84372e841,435ee49d-59d2-491d-9289-b214862ba3fc,2024-02-20,2024-02-14,['notifications'],Web,-8683
9d2def7f-c67a-4e0a-aa9f-c097299b10dd,b330ff40-13aa-4fe1-b843-739ce4929d10,2024-01-15,2024-02-22,"['loan_calc', 'notifications']",Web,53997
5925564b-3397-4000-b4f5-299b82e7619a,6af67ab0-fc1c-4863-be57-7b96c4f6e3ff,2024-01-31,2024-02-25,['loan_calc'],Mobile,36444
0d8baf17-2177-4657-b16d-8cc70aaa1d3c,4233607c-0979-4a3d-8f0b-2a403db733b7,2024-02-20,2024-02-13,"['savings_pot', 'notifications', 'budgeting']",Mobile,-11367
c8af648a-a138-4f09-a2b9-fb98cd988c3e,085084bc-d2ed-4e35-8374-526db52e8e9d,2024-02-08,2024-01-04,['savings_pot'],Web,-50965
76650871-3e72-41e8-8088-38263395842a,476ce902-95e8-4817-89d9-7034a28fdffa,2024-03-28,2024-01-16,['budgeting'],Mobile,-103047
aa832a01-0941-4dbc-a710-0afa9c25be1e,fa7a807e-7023-4d17-8d5e-52ea763dd58b,2024-02-12,2024-01-26,['loan_calc'],Mobile,-24453
0d9dd789-b31e-42f1-8e68-ccc38059b6da,517a6395-6bf9-40cd-af05-c9bc5b3ba2c0,2024-01-22,2024-02-06,"['notifications', 'loan_calc']",Mobile,22439
384a5c33-6df4-4439-9ac2-f1a77265fc14,471e2777-a784-48cd-9534-d9e394cee980,2024-03-13,2024-01-14,"['notifications', 'loan_calc']",Web,-85698
2011a062-7c11-4814-93f9-2ff38aef07e5,75391525-375c-4a6e-9935-8ba83c44d1f6,2024-02-06,2024-02-26,['savings_pot'],Mobile,27954
1a5a1b8a-69a1-4edc-acc2-59918e586924,c99061eb-9b69-4e5f-b218-c59228057278,2024-02-27,2024-02-25,['loan_calc'],Mobile,-2756
54c08742-adbe-46ae-84df-f24afdd42a48,a3fcb176-4d9a-40c9-bd91-2233af8ad45c,2024-01-17,2024-03-02,['budgeting'],Web,65069
05d3d86a-a18c-44aa-b921-ea937665d3fc,c99061eb-9b69-4e5f-b218-c59228057278,2024-01-17,2024-03-04,"['loan_calc', 'notifications']",Web,66499
4e9da182-3513-4b1f-b1a1-eb5ee3eea42b,65a4d4be-3141-46e0-8eff-d60a54e23b0a,2024-02-28,2024-02-06,"['savings_pot', 'loan_calc', 'budgeting']",Web,-31284
a5729da0-b795-4f67-acaf-5462f17e55eb,0aacced1-8f63-452a-b2ed-a89df5a28bab,2024-02-29,2024-01-04,"['notifications', 'budgeting', 'loan_calc']",Mobile,-81061
011d7971-6352-4bed-9592-d50e892462d6,42b7eb9d-89e0-4c73-969f-c2d266e13ae2,2024-02-09,2024-02-06,['loan_calc'],Mobile,-4753
6fe38730-fd48-4544-bc3d-a8276e6fe000,c4ae513d-03e0-4c7e-9300-cac44de50dce,2024-02-06,2024-03-21,"['loan_calc', 'budgeting', 'savings_pot']",Web,64759
073da91c-7f42-4795-ada0-d5d13af7e131,dbce4ced-75c3-4c85-ab38-f36c3c312db4,2024-01-03,2024-03-21,"['budgeting', 'savings_pot']",Mobile,111390
f6527365-f8f9-41c8-a9df-baf208c6d538,c36a63ef-5f73-451f-b477-ac2283c552b6,2024-03-08,2024-01-31,"['savings_pot', 'budgeting', 'loan_calc']",Mobile,-53191
c3eac828-f32f-4c30-a4bf-799b8eb5c542,9e0f5dd8-d8a7-4bae-9e5d-ac1103024007,2024-02-25,2024-03-03,"['budgeting', 'loan_calc', 'savings_pot']",Mobile,10025
40d751ca-7caf-49eb-a647-c322747258f0,59550c46-476f-4052-9ffe-46a3874804ef,2024-03-21,2024-01-22,"['budgeting', 'notifications']",Mobile,-84600
33a48e52-da6b-4cb7-9656-32b854e5e481,40cf6b0c-816c-43d6-b985-4b1ed5edd2a6,2024-01-18,2024-01-05,"['budgeting', 'savings_pot', 'loan_calc']",Web,-19393
1a22b6b8-aba6-4730-bef5-0546bb390959,64eaecfb-0466-4638-9886-103ffcb740ed,2024-02-10,2024-03-08,"['notifications', 'loan_calc', 'budgeting']",Web,38830
36417b25-3ea9-4283-a820-502cc22b27ec,17f31303-96d5-4658-a797-f349d1045c66,2024-02-23,2024-02-13,"['savings_pot', 'budgeting']",Mobile,-15324
860fe1f7-f52c-48e9-902d-e142e5053cc2,20d834a4-f7cd-47f0-b951-84af20b8f1f0,2024-02-09,2024-03-24,['savings_pot'],Web,64403
47e08c00-032b-4872-ab14-d9747ff7059f,1a6576a6-7b28-40ff-b2d9-74ed24a7fe5c,2024-02-05,2024-01-25,['loan_calc'],Mobile,-15752
2581874e-7021-4027-98ba-fa559b32e3e9,a0805296-335a-45ca-8504-f9bf67811ce0,2024-01-01,2024-03-22,"['notifications', 'savings_pot']",Mobile,117002
35d8dab7-e604-4596-8f7f-5c3f319442d9,085084bc-d2ed-4e35-8374-526db52e8e9d,2024-03-05,2024-02-03,"['budgeting', 'savings_pot', 'loan_calc']",Web,-43545
9c5a8082-942f-4d34-996b-fb17c4669019,81c42e62-0477-4224-8afe-9a49950a229d,2024-01-20,2024-01-02,"['budgeting', 'savings_pot', 'loan_calc']",Web,-25492
087bdf00-b191-467b-85e0-92c4f0a5086e,721919d4-c57e-40a3-bc0f-f4d9b8579d29,2024-01-19,2024-01-31,"['savings_pot', 'notifications']",Mobile,17322
bd9853f5-5866-4354-ba20-629572c4ef24,4fdd6850-cef6-41bf-b706-82aadbe7f010,2024-01-26,2024-03-15,['loan_calc'],Mobile,70663
32737aa4-49b0-4474-9eb7-cfa170d77bbe,6b9a1019-0a9c-4f9b-ba4f-98a8562e5fde,2024-03-09,2024-03-13,"['loan_calc', 'savings_pot']",Mobile,5427
01aa9a61-b205-4dd7-99b2-ea4c98c1d967,101e02c2-e8e9-4fcf-9e6a-94249052d734,2024-03-05,2024-01-28,['budgeting'],Mobile,-52511
ccb7bafb-4778-44c1-8622-ea44e37c68b9,ad802c2a-d351-410e-b9f4-aee0ed770332,2024-03-14,2024-01-29,"['budgeting', 'loan_calc', 'notifications']",Web,-65235
89be94b0-9236-41c2-927b-8287a62ca1a7,a71f1381-6afb-4d0a-b1b5-b343b19d7239,2024-03-13,2024-01-26,"['notifications', 'savings_pot']",Web,-67579
3dc68209-2388-4d77-8c55-9c16520d1714,2fe12b2d-0075-47ef-bf34-473ccb43882f,2024-01-06,2024-03-17,"['loan_calc', 'notifications', 'budgeting']",Mobile,102283
e02e5c00-2dc4-4b3a-9892-3b85e9769ee0,435ee49d-59d2-491d-9289-b214862ba3fc,2024-02-22,2024-02-14,"['savings_pot', 'notifications', 'loan_calc']",Mobile,-11227
5853b893-d499-4410-9d1f-83c94cc8bf89,304bbd53-4431-4f1c-9d1c-941202e89c2e,2024-01-10,2024-03-19,['notifications'],Web,99164
ae17bd72-60bc-4015-b38e-9af6243aa693,36eee2e6-2404-4892-a20f-08a6c682133e,2024-03-13,2024-03-04,"['loan_calc', 'budgeting']",Mobile,-13532
8f3a50c4-5bae-4db2-90a3-5271ab00bfc1,0670c849-260d-4bd0-be9f-21f192959e68,2024-03-20,2024-03-03,['loan_calc'],Web,-24518
d43c522a-febd-4d01-afae-28a1fe5fdc5d,c2d10d8d-d41a-463b-aa64-22ce6262af58,2024-02-18,2024-01-09,['savings_pot'],Mobile,-57488
eac4d861-8d0f-4033-ab55-020d16491c48,6e4ae58b-0d1f-4e63-9b6d-7be3cb03d7f9,2024-01-18,2024-03-29,"['loan_calc', 'notifications']",Web,102972
f63e7cf5-d508-42e3-84b6-14d45529b955,528b49cd-7d83-49be-beea-2382b54d92da,2024-02-03,2024-03-20,"['budgeting', 'savings_pot']",Mobile,65953
3db7ca96-45ca-4419-93c3-17d488e4d3d0,1fa4fed9-94bd-4f64-bb2e-6b6bba526d2c,2024-01-30,2024-01-21,['notifications'],Mobile,-12839
e718b105-e131-48f8-b53e-befc7a626ec5,c36a63ef-5f73-451f-b477-ac2283c552b6,2024-01-18,2024-01-13,"['notifications', 'savings_pot']",Mobile,-8206
c0da8b0d-9caf-40b7-9993-caef496ad324,6fe8ab8f-7de3-4f38-8a20-dfa605962c09,2024-02-11,2024-01-28,"['notifications', 'budgeting', 'loan_calc']",Web,-20578
1b07cc88-b087-49db-a3ca-882a9d4d7d28,d0821df1-d7b9-4dbe-8076-07970ee35c66,2024-01-11,2024-03-29,"['loan_calc', 'notifications', 'budgeting']",Web,112766
c8cf40f5-f32b-4ae7-9eac-e117b44bec90,4d552037-746e-4142-a2c3-4b408369e9f9,2024-01-24,2024-03-08,"['notifications', 'loan_calc']",Mobile,63104
7b80c7a6-9bee-4f77-9891-02d4881742d6,1029bd1b-57df-49c6-8345-53fc151284df,2024-03-02,2024-02-10,"['loan_calc', 'savings_pot', 'budgeting']",Mobile,-29821
c9961e32-633a-4c76-8dc9-1c9abef81158,de4e3795-7f04-4dcf-b01b-631953764240,2024-03-19,2024-03-11,['savings_pot'],Mobile,-11604
3195055b-de6e-4069-a5c4-afded0d905cb,3cc9d344-42ca-4fed-b3f8-affeefe79732,2024-02-14,2024-03-16,"['notifications', 'loan_calc', 'budgeting']",Mobile,44095
